village_id,facility_nin,facility_name,travel_time_min,distance_km
348_395329.0,6834223387,Bijaya Nagar,3.18,0.26
348_395472.0,6784523737,Kaithakhola,0.0,0.0
348_395162.0,3415134117,Paliabindha,0.0,0.0
348_395099.0,3415134117,Paliabindha,0.0,0.0
348_395087.0,3415134117,Paliabindha,0.0,0.0
348_395002.0,4116521578,Kantianali,0.0,0.0
348_394985.0,3415134117,Paliabindha,0.0,0.0
348_394998.0,4116521578,Kantianali,0.0,0.0
348_395000.0,4116521578,Kantianali,0.0,0.0
348_395009.0,4116521578,Kantianali,0.0,0.0
348_395017.0,4116521578,Kantianali,0.0,0.0
348_395088.0,3415134117,Paliabindha,0.0,0.0
348_395029.0,4116521578,Kantianali,0.0,0.0
348_395131.0,3415134117,Paliabindha,0.0,0.0
348_394982.0,3415134117,Paliabindha,0.0,0.0
348_395093.0,4116521578,Kantianali,0.0,0.0
348_395037.0,4116521578,Kantianali,0.0,0.0
348_395108.0,3415134117,Paliabindha,0.0,0.0
348_395071.0,6784523737,Kaithakhola,0.0,0.0
348_394766.0,3415134117,Paliabindha,0.0,0.0
348_395096.0,4116521578,Kantianali,0.0,0.0
348_395095.0,4116521578,Kantianali,0.0,0.0
348_395040.0,4116521578,Kantianali,0.0,0.0
348_395039.0,4116521578,Kantianali,0.0,0.0
348_395146.0,4116521578,Kantianali,0.0,0.0
348_395070.0,4116521578,Kantianali,0.0,0.0
348_395019.0,4116521578,Kantianali,0.0,0.0
348_394989.0,4116521578,Kantianali,0.0,0.0
348_394993.0,4116521578,Kantianali,0.0,0.0
348_394992.0,4116521578,Kantianali,0.0,0.0
348_395138.0,3415134117,Paliabindha,0.0,0.0
348_395006.0,3774228815,Basudevpur,18.0,1.5
348_395142.0,3415134117,Paliabindha,0.0,0.0
348_395058.0,4116521578,Kantianali,0.0,0.0
348_395005.0,3415134117,Paliabindha,0.0,0.0
348_395101.0,3415134117,Paliabindha,0.0,0.0
348_394995.0,4116521578,Kantianali,0.0,0.0
348_395031.0,4116521578,Kantianali,0.0,0.0
348_395024.0,4116521578,Kantianali,0.0,0.0
348_394999.0,4116521578,Kantianali,0.0,0.0
348_395183.0,3415134117,Paliabindha,0.0,0.0
348_395129.0,3415134117,Paliabindha,0.0,0.0
348_395046.0,4116521578,Kantianali,0.0,0.0
348_394977.0,8811458671,Laxmidaspur,0.0,0.0
348_395010.0,4116521578,Kantianali,0.0,0.0
348_394986.0,3415134117,Paliabindha,0.0,0.0
348_395145.0,4116521578,Kantianali,0.0,0.0
348_395045.0,4116521578,Kantianali,0.0,0.0
348_395036.0,4116521578,Kantianali,0.0,0.0
348_395105.0,3415134117,Paliabindha,0.0,0.0
348_395092.0,3415134117,Paliabindha,0.0,0.0
348_395025.0,4116521578,Kantianali,0.0,0.0
348_395030.0,4116521578,Kantianali,0.0,0.0
348_395097.0,3415134117,Paliabindha,0.0,0.0
348_395130.0,3415134117,Paliabindha,0.0,0.0
348_395013.0,4116521578,Kantianali,0.0,0.0
348_394987.0,4116521578,Kantianali,0.0,0.0
348_395054.0,4116521578,Kantianali,0.0,0.0
348_395132.0,3415134117,Paliabindha,0.0,0.0
348_394981.0,7143372873,Sabrang,3.46,0.29
348_395063.0,4116521578,Kantianali,0.0,0.0
348_395148.0,4116521578,Kantianali,0.0,0.0
348_395059.0,4116521578,Kantianali,0.0,0.0
348_395011.0,4116521578,Kantianali,0.0,0.0
348_395034.0,4116521578,Kantianali,0.0,0.0
348_395067.0,4116521578,Kantianali,0.0,0.0
348_395139.0,3415134117,Paliabindha,0.0,0.0
348_395091.0,3415134117,Paliabindha,0.0,0.0
348_395147.0,4116521578,Kantianali,0.0,0.0
348_395020.0,4116521578,Kantianali,0.0,0.0
348_394978.0,8811458671,Laxmidaspur,0.0,0.0
348_395049.0,4116521578,Kantianali,0.0,0.0
348_395143.0,3415134117,Paliabindha,0.0,0.0
348_395060.0,4116521578,Kantianali,0.0,0.0
348_395156.0,3415134117,Paliabindha,0.0,0.0
348_395052.0,4116521578,Kantianali,0.0,0.0
348_395089.0,3415134117,Paliabindha,0.0,0.0
348_395001.0,4116521578,Kantianali,0.0,0.0
348_395137.0,3415134117,Paliabindha,0.0,0.0
348_395144.0,4116521578,Kantianali,0.0,0.0
348_395100.0,3415134117,Paliabindha,0.0,0.0
348_395090.0,3415134117,Paliabindha,0.0,0.0
348_394994.0,4116521578,Kantianali,0.0,0.0
348_395043.0,4116521578,Kantianali,0.0,0.0
348_395048.0,4116521578,Kantianali,0.0,0.0
348_395032.0,4116521578,Kantianali,0.0,0.0
348_395181.0,3415134117,Paliabindha,0.0,0.0
348_395136.0,3415134117,Paliabindha,0.0,0.0
348_395104.0,3415134117,Paliabindha,0.0,0.0
348_395106.0,3415134117,Paliabindha,0.0,0.0
348_394983.0,7143372873,Sabrang,3.14,0.26
348_395094.0,4116521578,Kantianali,0.0,0.0
348_395018.0,4116521578,Kantianali,0.0,0.0
348_394976.0,3774228815,Basudevpur,8.67,0.72
348_394764.0,7143372873,Sabrang,0.48,0.04
348_395155.0,3415134117,Paliabindha,0.0,0.0
348_395135.0,3415134117,Paliabindha,0.0,0.0
348_395134.0,3415134117,Paliabindha,0.0,0.0
348_395056.0,4116521578,Kantianali,0.0,0.0
348_395133.0,3415134117,Paliabindha,0.0,0.0
348_395051.0,4116521578,Kantianali,0.0,0.0
348_395140.0,3415134117,Paliabindha,0.0,0.0
348_395068.0,4116521578,Kantianali,0.0,0.0
348_395069.0,4116521578,Kantianali,0.0,0.0
348_395107.0,3415134117,Paliabindha,0.0,0.0
348_395061.0,4116521578,Kantianali,0.0,0.0
348_395141.0,3415134117,Paliabindha,0.0,0.0
348_395062.0,4116521578,Kantianali,0.0,0.0
348_395047.0,4116521578,Kantianali,0.0,0.0
348_395103.0,3415134117,Paliabindha,0.0,0.0
348_395098.0,3415134117,Paliabindha,0.0,0.0
348_395044.0,4116521578,Kantianali,0.0,0.0
348_395035.0,4116521578,Kantianali,0.0,0.0
348_395102.0,3415134117,Paliabindha,0.0,0.0
348_395038.0,4116521578,Kantianali,0.0,0.0
348_395050.0,4116521578,Kantianali,0.0,0.0
348_394996.0,4116521578,Kantianali,0.0,0.0
348_394984.0,7143372873,Sabrang,1.3,0.11
348_395012.0,4116521578,Kantianali,0.0,0.0
348_395016.0,4116521578,Kantianali,0.0,0.0
348_395008.0,4116521578,Kantianali,0.0,0.0
348_395086.0,3415134117,Paliabindha,0.0,0.0
348_395027.0,4116521578,Kantianali,0.0,0.0
348_395023.0,4116521578,Kantianali,0.0,0.0
348_395007.0,4116521578,Kantianali,0.0,0.0
348_395022.0,4116521578,Kantianali,0.0,0.0
348_395015.0,4116521578,Kantianali,0.0,0.0
348_395004.0,3415134117,Paliabindha,0.0,0.0
348_395021.0,4116521578,Kantianali,0.0,0.0
348_394997.0,4116521578,Kantianali,0.0,0.0
348_395026.0,4116521578,Kantianali,0.0,0.0
348_395003.0,3774228815,Basudevpur,19.3,1.61
348_395028.0,4116521578,Kantianali,0.0,0.0
348_395033.0,4116521578,Kantianali,0.0,0.0
348_395014.0,4116521578,Kantianali,0.0,0.0
348_395057.0,4116521578,Kantianali,0.0,0.0
348_395055.0,4116521578,Kantianali,0.0,0.0
348_395053.0,4116521578,Kantianali,0.0,0.0
348_395542.0,6784523737,Kaithakhola,0.0,0.0
348_395539.0,6786825270,Chardia,11.22,0.93
348_395485.0,6784523737,Kaithakhola,0.0,0.0
348_395518.0,6786825270,Chardia,11.22,0.93
348_395541.0,6784523737,Kaithakhola,0.0,0.0
348_395072.0,6784523737,Kaithakhola,0.0,0.0
348_395512.0,6784523737,Kaithakhola,0.0,0.0
348_395440.0,6784523737,Kaithakhola,0.0,0.0
348_395591.0,1262646118,Dosinga,0.0,0.0
348_395589.0,1262646118,Dosinga,0.0,0.0
348_395581.0,1262646118,Dosinga,0.0,0.0
348_395505.0,6784523737,Kaithakhola,0.0,0.0
348_395484.0,6784523737,Kaithakhola,0.0,0.0
348_395576.0,5375378857,Dhamara,18.61,1.55
348_395481.0,6784523737,Kaithakhola,0.0,0.0
348_395579.0,1262646118,Dosinga,0.0,0.0
348_395585.0,1262646118,Dosinga,0.0,0.0
348_395510.0,6784523737,Kaithakhola,0.0,0.0
348_395550.0,6784523737,Kaithakhola,0.0,0.0
348_395041.0,4116521578,Kantianali,0.0,0.0
348_395545.0,1262646118,Dosinga,0.0,0.0
348_395517.0,6786825270,Chardia,11.22,0.93
348_395506.0,6784523737,Kaithakhola,0.0,0.0
348_395504.0,6784523737,Kaithakhola,0.0,0.0
348_395590.0,1262646118,Dosinga,0.0,0.0
348_395580.0,1262646118,Dosinga,0.0,0.0
348_395551.0,6784523737,Kaithakhola,0.0,0.0
348_395582.0,1262646118,Dosinga,0.0,0.0
348_395439.0,6784523737,Kaithakhola,0.0,0.0
348_395073.0,6784523737,Kaithakhola,0.0,0.0
348_395574.0,5375378857,Dhamara,10.86,0.91
348_395482.0,6784523737,Kaithakhola,0.0,0.0
348_395507.0,6784523737,Kaithakhola,0.0,0.0
348_395575.0,1262646118,Dosinga,0.0,0.0
348_395554.0,6786825270,Chardia,20.23,1.69
348_395549.0,1262646118,Dosinga,0.0,0.0
348_395548.0,1262646118,Dosinga,0.0,0.0
348_395553.0,5375378857,Dhamara,20.73,1.73
348_395546.0,1262646118,Dosinga,0.0,0.0
348_395538.0,6784523737,Kaithakhola,0.0,0.0
348_395537.0,6786825270,Chardia,11.22,0.93
348_395552.0,6786825270,Chardia,17.07,1.42
348_395515.0,6784523737,Kaithakhola,0.0,0.0
348_395516.0,6784523737,Kaithakhola,0.0,0.0
348_395513.0,6784523737,Kaithakhola,0.0,0.0
348_395519.0,6784523737,Kaithakhola,0.0,0.0
348_395540.0,6784523737,Kaithakhola,0.0,0.0
348_395514.0,6784523737,Kaithakhola,0.0,0.0
348_395511.0,6784523737,Kaithakhola,3.09,0.26
348_395509.0,6784523737,Kaithakhola,0.0,0.0
348_395483.0,6784523737,Kaithakhola,0.0,0.0
348_395508.0,6784523737,Kaithakhola,0.0,0.0
348_395544.0,1262646118,Dosinga,10.82,0.9
348_395479.0,6784523737,Kaithakhola,0.0,0.0
348_395042.0,4116521578,Kantianali,0.0,0.0
348_395442.0,6784523737,Kaithakhola,0.0,0.0
348_395441.0,6784523737,Kaithakhola,0.0,0.0
348_395543.0,6784523737,Kaithakhola,0.0,0.0
348_395573.0,6786825270,Chardia,11.22,0.93
348_395547.0,1262646118,Dosinga,0.0,0.0
348_395577.0,1262646118,Dosinga,0.0,0.0
348_395583.0,1262646118,Dosinga,0.0,0.0
348_395578.0,1262646118,Dosinga,0.0,0.0
348_395584.0,1262646118,Dosinga,0.0,0.0
348_395480.0,6784523737,Kaithakhola,0.0,0.0
348_395587.0,1262646118,Dosinga,0.0,0.0
348_395586.0,1262646118,Dosinga,0.0,0.0
348_395588.0,1262646118,Dosinga,0.0,0.0
348_395478.0,6784523737,Kaithakhola,0.0,0.0
348_394782.0,1657311328,Geltua,0.0,0.0
348_394739.0,2221563261,Erein,0.0,0.0
348_394715.0,4327857456,Kaupur,21.8,1.82
348_394852.0,5335112248,Barpada,17.75,1.48
348_394289.0,7382838212,Anijo,0.0,0.0
348_394780.0,2221563261,Erein,7.85,0.65
348_394752.0,2221563261,Erein,0.0,0.0
348_394748.0,1657311328,Geltua,42.98,3.58
348_394330.0,2173488665,Kadabarang,21.6,1.8
348_394718.0,4327857456,Kaupur,13.06,1.09
348_394724.0,4243765684,Ambroli,0.0,0.0
348_394726.0,4243765684,Ambroli,0.0,0.0
348_394741.0,8846625666,Dandisahi,0.0,0.0
348_394722.0,4327857456,Kaupur,13.06,1.09
348_394329.0,7382838212,Anijo,0.0,0.0
348_394328.0,7382838212,Anijo,0.0,0.0
348_394750.0,1657311328,Geltua,20.38,1.7
348_394749.0,1657311328,Geltua,32.49,2.71
348_394781.0,1657311328,Geltua,0.0,0.0
348_394740.0,8846625666,Dandisahi,0.0,0.0
348_394853.0,4328835634,Koranta,28.49,2.37
348_394721.0,4327857456,Kaupur,7.89,0.66
348_394728.0,3834643532,Rambhilla,16.81,1.4
348_394746.0,4327857456,Kaupur,2.26,0.19
348_394751.0,1657311328,Geltua,0.0,0.0
348_394850.0,7113242155,Ganijang,6.59,0.55
348_394747.0,7113242155,Ganijang,16.54,1.38
348_394742.0,8846625666,Dandisahi,0.0,0.0
348_394743.0,4327857456,Kaupur,40.43,3.37
348_394745.0,4327857456,Kaupur,10.46,0.87
348_394744.0,4327857456,Kaupur,31.95,2.66
348_394727.0,3834643532,Rambhilla,21.08,1.76
348_394720.0,4327857456,Kaupur,13.06,1.09
348_394716.0,4327857456,Kaupur,13.06,1.09
348_394725.0,4243765684,Ambroli,0.0,0.0
348_394717.0,4327857456,Kaupur,25.57,2.13
348_394719.0,4327857456,Kaupur,13.06,1.09
348_394723.0,4243765684,Ambroli,0.0,0.0
348_394731.0,7874554236,Ranital,3.31,0.28
348_394732.0,5854647665,Kadabaruan,11.0,0.92
348_394735.0,5854647665,Kadabaruan,0.05,0.0
348_394761.0,7143372873,Sabrang,32.74,2.73
348_394734.0,5854647665,Kadabaruan,33.82,2.82
348_394886.0,2221563261,Erein,0.0,0.0
348_394757.0,7143372873,Sabrang,39.23,3.27
348_394758.0,4183883133,Padmapur,45.25,3.77
348_394737.0,5854647665,Kadabaruan,0.0,0.0
348_394730.0,3834643532,Rambhilla,9.1,0.76
348_394755.0,7143372873,Sabrang,32.84,2.74
348_394754.0,7143372873,Sabrang,27.25,2.27
348_394736.0,5854647665,Kadabaruan,0.05,0.0
348_394759.0,7143372873,Sabrang,36.4,3.03
348_394776.0,2221563261,Erein,0.0,0.0
348_394771.0,7143372873,Sabrang,21.97,1.83
348_394772.0,7143372873,Sabrang,19.18,1.6
348_394729.0,3834643532,Rambhilla,12.51,1.04
348_394756.0,5854647665,Kadabaruan,0.05,0.0
348_394753.0,5854647665,Kadabaruan,0.0,0.0
348_394733.0,5854647665,Kadabaruan,19.76,1.65
348_394738.0,5854647665,Kadabaruan,0.05,0.0
348_394760.0,7143372873,Sabrang,42.04,3.5
348_394287.0,7382838212,Anijo,2.7,0.22
348_394285.0,8644342712,Gopinathpur,32.3,2.69
348_394288.0,7382838212,Anijo,0.0,0.0
348_394286.0,7382838212,Anijo,2.7,0.22
348_394948.0,3656638776,Narashinghpur,0.9,0.08
348_394950.0,8811458671,Laxmidaspur,0.0,0.0
348_394952.0,8811458671,Laxmidaspur,0.0,0.0
348_394972.0,3774228815,Basudevpur,13.43,1.12
348_394956.0,8811458671,Laxmidaspur,0.0,0.0
348_394930.0,3656638776,Narashinghpur,12.37,1.03
348_394979.0,7143372873,Sabrang,62.01,5.17
348_394975.0,3774228815,Basudevpur,8.67,0.72
348_250489.0,6348471274,Arandua,2.33,0.19
348_394918.0,6348471274,Arandua,8.58,0.71
348_394959.0,8811458671,Laxmidaspur,0.0,0.0
348_394919.0,6348471274,Arandua,18.32,1.53
348_394904.0,4371584733,Padhuan,0.0,0.0
348_394927.0,3656638776,Narashinghpur,3.62,0.3
348_394920.0,6348471274,Arandua,18.32,1.53
348_394911.0,6348471274,Arandua,8.58,0.71
348_394958.0,8811458671,Laxmidaspur,0.0,0.0
348_394973.0,3774228815,Basudevpur,8.87,0.74
348_394962.0,8811458671,Laxmidaspur,11.71,0.98
348_394969.0,8811458671,Laxmidaspur,0.0,0.0
348_394937.0,2344481649,Radhaballavpur,9.37,0.78
348_394967.0,8811458671,Laxmidaspur,0.0,0.0
348_394951.0,8811458671,Laxmidaspur,0.0,0.0
348_394912.0,6348471274,Arandua,0.63,0.05
348_394923.0,2344481649,Radhaballavpur,53.2,4.43
348_394945.0,3656638776,Narashinghpur,4.76,0.4
348_394988.0,4116521578,Kantianali,0.0,0.0
348_394908.0,6348471274,Arandua,0.0,0.0
348_394909.0,6348471274,Arandua,8.36,0.7
348_394943.0,8811458671,Laxmidaspur,0.0,0.0
348_394964.0,8811458671,Laxmidaspur,0.0,0.0
348_394947.0,3774228815,Basudevpur,1.27,0.11
348_394944.0,3656638776,Narashinghpur,16.2,1.35
348_394941.0,3656638776,Narashinghpur,29.59,2.47
348_394935.0,2344481649,Radhaballavpur,8.55,0.71
348_394938.0,2344481649,Radhaballavpur,2.48,0.21
348_394966.0,8811458671,Laxmidaspur,0.0,0.0
348_394936.0,2344481649,Radhaballavpur,3.63,0.3
348_394914.0,6348471274,Arandua,0.0,0.0
348_394929.0,3656638776,Narashinghpur,13.05,1.09
348_394915.0,8188624145,Chudamani,0.08,0.01
348_394926.0,3656638776,Narashinghpur,23.73,1.98
348_394971.0,3774228815,Basudevpur,0.26,0.02
348_394960.0,8811458671,Laxmidaspur,0.0,0.0
348_394968.0,3774228815,Basudevpur,8.87,0.74
348_394961.0,8811458671,Laxmidaspur,4.81,0.4
348_394916.0,4116521578,Kantianali,0.0,0.0
348_394933.0,2344481649,Radhaballavpur,28.86,2.41
348_394980.0,7143372873,Sabrang,61.72,5.14
348_394965.0,8811458671,Laxmidaspur,0.0,0.0
348_394974.0,3774228815,Basudevpur,8.87,0.74
348_394963.0,8811458671,Laxmidaspur,0.0,0.0
348_394970.0,8811458671,Laxmidaspur,0.0,0.0
348_394990.0,4116521578,Kantianali,0.0,0.0
348_394954.0,8811458671,Laxmidaspur,13.79,1.15
348_394949.0,8811458671,Laxmidaspur,0.0,0.0
348_394955.0,8811458671,Laxmidaspur,0.4,0.03
348_394946.0,3656638776,Narashinghpur,3.38,0.28
348_394921.0,2344481649,Radhaballavpur,53.2,4.43
348_394942.0,8811458671,Laxmidaspur,0.0,0.0
348_394953.0,8811458671,Laxmidaspur,16.7,1.39
348_394931.0,3656638776,Narashinghpur,23.21,1.93
348_394917.0,4116521578,Kantianali,0.0,0.0
348_394932.0,3656638776,Narashinghpur,24.49,2.04
348_394940.0,2344481649,Radhaballavpur,21.78,1.82
348_394934.0,2344481649,Radhaballavpur,11.69,0.97
348_394910.0,6348471274,Arandua,8.36,0.7
348_394922.0,2344481649,Radhaballavpur,53.2,4.43
348_394913.0,6348471274,Arandua,0.0,0.0
348_394907.0,4371584733,Padhuan,0.0,0.0
348_394906.0,4116521578,Kantianali,0.0,0.0
348_394928.0,3656638776,Narashinghpur,13.63,1.14
348_394939.0,2344481649,Radhaballavpur,9.13,0.76
348_394991.0,4116521578,Kantianali,0.0,0.0
348_394903.0,4371584733,Padhuan,0.0,0.0
348_394924.0,2344481649,Radhaballavpur,37.84,3.15
348_394925.0,2344481649,Radhaballavpur,30.18,2.52
348_394957.0,8811458671,Laxmidaspur,0.0,0.0
348_394897.0,4371584733,Padhuan,0.0,0.0
348_394899.0,4371584733,Padhuan,0.0,0.0
348_394892.0,4371584733,Padhuan,0.0,0.0
348_394894.0,7872337410,Betada,11.04,0.92
348_394895.0,7872337410,Betada,11.54,0.96
348_394901.0,4371584733,Padhuan,0.0,0.0
348_394902.0,4371584733,Padhuan,0.0,0.0
348_394900.0,4371584733,Padhuan,0.0,0.0
348_394893.0,4371584733,Padhuan,0.0,0.0
348_394905.0,4371584733,Padhuan,0.0,0.0
348_394898.0,4371584733,Padhuan,0.0,0.0
348_394896.0,7872337410,Betada,270.51,22.54
